ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;4;abr/22;01/01/2022 12:26;01/01/2022 12:48;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 12:26;Desconhecida;Não;;ESTRADA João Gaspar Delgado;80;CIDADE KEMEL;FERRAZ DE VASCONCELOS;SP;-23,51488713;-46,36880898;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.FERRAZ DE VASCONCELOS;01º D.P. FERRAZ VASCONCELOS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;RHC5A42;SP;S.PAULO;Branco;VW/GOL 1.0L MC4;2021;2022;AUTOMOVEL;;
2022;4;abr/22;01/01/2022 12:26;01/01/2022 12:48;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 12:26;Desconhecida;Não;;ESTRADA João Gaspar Delgado;80;CIDADE KEMEL;FERRAZ DE VASCONCELOS;SP;-23,51488713;-46,36880898;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.FERRAZ DE VASCONCELOS;01º D.P. FERRAZ VASCONCELOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4;abr/22;01/01/2022 12:26;01/01/2022 12:48;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 12:26;Desconhecida;Não;;ESTRADA João Gaspar Delgado;80;CIDADE KEMEL;FERRAZ DE VASCONCELOS;SP;-23,51488713;-46,36880898;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.FERRAZ DE VASCONCELOS;01º D.P. FERRAZ VASCONCELOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;RHC5A42;SP;S.PAULO;Branco;VW/GOL 1.0L MC4;2021;2022;AUTOMOVEL;;
2022;2;fev/22;01/01/2022 12:49;01/01/2022 12:56;28/12/2021;;EM HORA INCERTA;01/01/2022;01/01/2022 12:49;Desconhecida;Não;;RUA HELENA MORÃES DE OLIVEIRA;100;P PINHEIROS;TABOAO DA SERRA;SP;-23,61472962;-46,78354763;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;75º D.P. JARDIM ARPOADOR;01º D.P. TABOÃO DA SERRA;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;DIA8973;SP;S.PAULO;Cinza;VW/GOL SPECIAL;2002;2002;AUTOMOVEL;;
2022;7;jul/22;01/01/2022 13:46;01/01/2022 13:56;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 13:46;Desconhecida;Não;;RUA MIRAPIRANGA;130;PIMENTAS;GUARULHOS;SP;-23,44621079;-46,41531456;Via pública;;BO PARA REGISTRO;04º D.P. GUARULHOS;04º D.P. GUARULHOS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;7;jul/22;01/01/2022 13:46;01/01/2022 13:56;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 13:46;Desconhecida;Não;;RUA MIRAPIRANGA;130;PIMENTAS;GUARULHOS;SP;-23,44621079;-46,41531456;Via pública;;BO PARA REGISTRO;04º D.P. GUARULHOS;04º D.P. GUARULHOS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GHZ1I77;SP;GUARULHOS;Vermelho;HONDA/CG 160 START;2021;2022;MOTOCICLO;;
2022;7;jul/22;01/01/2022 13:46;01/01/2022 13:56;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 13:46;Desconhecida;Não;;RUA MIRAPIRANGA;130;PIMENTAS;GUARULHOS;SP;-23,44621079;-46,41531456;Via pública;;BO PARA REGISTRO;04º D.P. GUARULHOS;04º D.P. GUARULHOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;7;jul/22;01/01/2022 13:46;01/01/2022 13:56;01/01/2022;;EM HORA INCERTA;01/01/2022;01/01/2022 13:46;Desconhecida;Não;;RUA MIRAPIRANGA;130;PIMENTAS;GUARULHOS;SP;-23,44621079;-46,41531456;Via pública;;BO PARA REGISTRO;04º D.P. GUARULHOS;04º D.P. GUARULHOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GHZ1I77;SP;GUARULHOS;Vermelho;HONDA/CG 160 START;2021;2022;MOTOCICLO;;
2022;2197;2197/2022;01/01/2022 19:51;01/01/2022 19:51;01/01/2022;17:40;A TARDE;01/01/2022;01/01/2022 19:51;Desconhecida;Não;;RUA ALMADA;993;PARQUE NOVO ORATÓRIO I;S.ANDRE;SP;-23,62829615;-46,49605831;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;05º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;COI7392;SP;SANTO ANDRÉ;Cinza;FORD/ESCORT L;1989;;AUTOMOVEL;;
2022;2327;2327/2022;01/01/2022 19:57;01/01/2022 20:28;31/12/2021;00:01;DE MADRUGADA;01/01/2022;01/01/2022 19:57;Desconhecida;Não;;;0;VILA MARINA;S.ANDRE;SP;;;Residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;03º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GID1512;SP;SANTO ANDRÉ;Branco;JEEP/COMPASS LONGITUDE F;2017;;AUTOMOVEL;;
